;Worldwide Navigation Database
;Exported via DFD v1.0 19.0123
;Software copyright (c) 2019 Richard Stefan, NAVData-Service
;Support available via forum at http://forum.navigraph.com
;
;Data provided by Navigraph - www.navigraph.com
;Source data copyright (c) 2019 Jeppesen
;This data may be used for ground based recreational computer game
;simulation software only, and may not be recompiled, interpreted,
;or distributed for any purpose without the written consent of Navigraph.
;The contents of this database is dated and must not be used for real
;world navigation as it is unlawful and unsafe to do so.
;
;------------------------------------------------------
;AIRAC Cycle : 1903 (28/FEB/2019 - 28/MAR/2019) - Ver.1
;------------------------------------------------------
8896E	 88.000000	  96.000000	15
8797E	 87.000000	  97.000000	15
8897E	 88.000000	  97.000000	15
8997E	 89.000000	  97.000000	15
8998E	 89.000000	  98.000000	15
8798E	 87.000000	  98.000000	15
8898E	 88.000000	  98.000000	15
8899E	 88.000000	  99.000000	15
8799E	 87.000000	  99.000000	15
8999E	 89.000000	  99.000000	15
89E00	 89.000000	 100.000000	15
88E00	 88.000000	 100.000000	15
87E00	 87.000000	 100.000000	15
88E01	 88.000000	 101.000000	15
89E01	 89.000000	 101.000000	15
87E01	 87.000000	 101.000000	15
87E02	 87.000000	 102.000000	15
89E02	 89.000000	 102.000000	15
88E02	 88.000000	 102.000000	15
87E03	 87.000000	 103.000000	15
88E03	 88.000000	 103.000000	15
89E03	 89.000000	 103.000000	15
88E04	 88.000000	 104.000000	15
89E04	 89.000000	 104.000000	15
87E04	 87.000000	 104.000000	15
88E05	 88.000000	 105.000000	15
89E05	 89.000000	 105.000000	15
87E05	 87.000000	 105.000000	15
88E06	 88.000000	 106.000000	15
89E06	 89.000000	 106.000000	15
87E06	 87.000000	 106.000000	15
89E07	 89.000000	 107.000000	15
88E07	 88.000000	 107.000000	15
87E07	 87.000000	 107.000000	15
89E08	 89.000000	 108.000000	15
88E08	 88.000000	 108.000000	15
87E08	 87.000000	 108.000000	15
88E09	 88.000000	 109.000000	15
87E09	 87.000000	 109.000000	15
89E09	 89.000000	 109.000000	15
87E10	 87.000000	 110.000000	15
89E10	 89.000000	 110.000000	15
88E10	 88.000000	 110.000000	15
87E11	 87.000000	 111.000000	15
89E11	 89.000000	 111.000000	15
88E11	 88.000000	 111.000000	15
87E12	 87.000000	 112.000000	15
89E12	 89.000000	 112.000000	15
88E12	 88.000000	 112.000000	15
88E13	 88.000000	 113.000000	15
87E13	 87.000000	 113.000000	15
89E13	 89.000000	 113.000000	15
87E14	 87.000000	 114.000000	15
88E14	 88.000000	 114.000000	15
89E14	 89.000000	 114.000000	15
88E15	 88.000000	 115.000000	15
87E15	 87.000000	 115.000000	15
89E15	 89.000000	 115.000000	15
87E16	 87.000000	 116.000000	15
89E16	 89.000000	 116.000000	15
88E16	 88.000000	 116.000000	15
88E17	 88.000000	 117.000000	15
87E17	 87.000000	 117.000000	15
89E17	 89.000000	 117.000000	15
88E18	 88.000000	 118.000000	15
89E18	 89.000000	 118.000000	15
87E18	 87.000000	 118.000000	15
89E19	 89.000000	 119.000000	15
88E19	 88.000000	 119.000000	15
87E19	 87.000000	 119.000000	15
88E20	 88.000000	 120.000000	15
89E20	 89.000000	 120.000000	15
87E20	 87.000000	 120.000000	15
87E21	 87.000000	 121.000000	15
89E21	 89.000000	 121.000000	15
88E21	 88.000000	 121.000000	15
87E22	 87.000000	 122.000000	15
89E22	 89.000000	 122.000000	15
88E22	 88.000000	 122.000000	15
89E23	 89.000000	 123.000000	15
88E23	 88.000000	 123.000000	15
87E23	 87.000000	 123.000000	15
87E24	 87.000000	 124.000000	15
88E24	 88.000000	 124.000000	15
89E24	 89.000000	 124.000000	15
89E25	 89.000000	 125.000000	15
87E25	 87.000000	 125.000000	15
88E25	 88.000000	 125.000000	15
88E26	 88.000000	 126.000000	15
89E26	 89.000000	 126.000000	15
87E26	 87.000000	 126.000000	15
88E27	 88.000000	 127.000000	15
89E27	 89.000000	 127.000000	15
87E27	 87.000000	 127.000000	15
89E28	 89.000000	 128.000000	15
87E28	 87.000000	 128.000000	15
88E28	 88.000000	 128.000000	15
89E29	 89.000000	 129.000000	15
88E29	 88.000000	 129.000000	15
87E29	 87.000000	 129.000000	15
87E30	 87.000000	 130.000000	15
88E30	 88.000000	 130.000000	15
89E30	 89.000000	 130.000000	15
87E31	 87.000000	 131.000000	15
